ip,app,device,os,channel,click_hour,click_time
10.0.33.7,com.shopping.app,desktop,Windows,organic,9,2025-01-02 10:25:52
10.0.8.7,com.shopping.app,desktop,iOS,organic,17,2025-01-02 10:26:08
10.0.21.3,com.shopping.app,mobile,Android,organic,12,2025-01-02 04:04:48
10.0.10.1,com.shopping.app,desktop,Windows,organic,19,2025-01-02 05:40:25
10.0.4.1,com.news.app,desktop,Windows,organic,7,2025-01-02 00:54:20
10.0.44.9,com.news.app,mobile,iOS,organic,7,2025-01-01 20:08:09
10.0.35.5,com.android.chrome,desktop,Windows,organic,18,2025-01-01 18:32:48
10.0.9.3,com.android.chrome,mobile,Android,organic,6,2025-01-02 02:30:19
10.0.3.1,com.news.app,desktop,Android,organic,11,2025-01-02 02:30:30
10.0.16.4,com.android.chrome,desktop,iOS,organic,17,2025-01-02 08:52:45
10.0.26.6,com.android.chrome,desktop,Windows,organic,15,2025-01-02 05:41:56
10.0.6.1,com.shopping.app,mobile,Android,organic,11,2025-01-02 08:53:15
10.0.10.4,com.news.app,mobile,Windows,organic,7,2025-01-02 02:31:14
10.0.2.4,com.shopping.app,desktop,Windows,organic,12,2025-01-02 05:42:35
10.0.36.6,com.shopping.app,desktop,Android,organic,22,2025-01-01 20:09:12
10.0.20.1,com.news.app,desktop,iOS,organic,17,2025-01-02 13:41:06
10.0.29.1,com.news.app,desktop,iOS,organic,5,2025-01-02 12:05:46
10.0.49.9,com.shopping.app,mobile,iOS,organic,15,2025-01-01 23:20:51
10.0.44.2,com.shopping.app,mobile,Android,organic,21,2025-01-01 21:45:20
10.0.7.9,com.news.app,mobile,Windows,organic,7,2025-01-02 04:08:12
10.0.11.8,com.android.chrome,mobile,iOS,organic,20,2025-01-02 05:44:06
10.0.13.5,com.news.app,desktop,Windows,organic,7,2025-01-02 15:18:37
10.0.34.3,com.news.app,mobile,Android,organic,17,2025-01-02 00:57:20
10.0.32.7,com.android.chrome,mobile,Windows,organic,6,2025-01-02 13:43:30
10.0.48.7,com.news.app,mobile,iOS,organic,12,2025-01-01 16:58:50
10.0.45.9,com.android.chrome,desktop,iOS,organic,9,2025-01-02 13:44:06
10.0.15.3,com.android.chrome,desktop,Windows,organic,14,2025-01-01 23:22:12
10.0.47.7,com.shopping.app,desktop,Android,organic,7,2025-01-02 08:57:15
10.0.5.6,com.news.app,desktop,Windows,organic,13,2025-01-02 07:21:40
10.0.33.5,com.android.chrome,desktop,Android,organic,0,2025-01-02 04:10:12
10.0.35.1,com.android.chrome,desktop,Windows,organic,10,2025-01-01 20:11:04
10.0.49.6,com.shopping.app,desktop,Android,organic,12,2025-01-02 02:34:43
10.0.33.6,com.android.chrome,desktop,iOS,organic,17,2025-01-01 18:35:24
10.0.32.4,com.android.chrome,mobile,iOS,organic,16,2025-01-01 20:11:25
10.0.21.9,com.shopping.app,mobile,Android,organic,6,2025-01-02 08:59:00
10.0.26.1,com.android.chrome,mobile,Windows,organic,14,2025-01-01 16:59:45
10.0.40.1,com.android.chrome,mobile,Android,organic,14,2025-01-01 20:11:46
10.0.1.3,com.news.app,desktop,iOS,organic,15,2025-01-01 23:23:51
10.0.17.4,com.shopping.app,desktop,Android,organic,12,2025-01-01 18:36:00
10.0.39.9,com.shopping.app,desktop,Android,organic,6,2025-01-02 02:36:11
10.0.30.7,com.android.chrome,mobile,iOS,organic,14,2025-01-01 23:24:18
10.0.47.2,com.news.app,mobile,Android,organic,14,2025-01-01 18:36:18
10.0.37.2,com.shopping.app,mobile,Android,organic,8,2025-01-02 05:48:52
10.0.41.9,com.android.chrome,mobile,iOS,organic,20,2025-01-02 05:49:05
10.0.21.6,com.shopping.app,desktop,Android,organic,11,2025-01-01 18:36:36
10.0.10.9,com.android.chrome,desktop,Windows,organic,18,2025-01-01 17:00:35
10.0.14.5,com.android.chrome,desktop,Android,organic,14,2025-01-02 02:37:28
10.0.21.6,com.news.app,mobile,Windows,organic,14,2025-01-01 21:49:12
10.0.24.9,com.android.chrome,mobile,iOS,organic,12,2025-01-02 04:14:00
10.0.21.7,com.news.app,mobile,iOS,organic,14,2025-01-02 10:38:56
10.0.48.9,com.shopping.app,mobile,iOS,organic,17,2025-01-02 07:26:48
10.0.14.8,com.android.chrome,mobile,iOS,organic,16,2025-01-02 12:15:41
10.0.13.6,com.shopping.app,mobile,iOS,organic,14,2025-01-02 05:51:02
10.0.16.7,com.news.app,mobile,Windows,organic,3,2025-01-02 01:02:30
10.0.27.4,com.news.app,mobile,Android,organic,0,2025-01-01 17:01:20
10.0.12.6,com.shopping.app,desktop,iOS,organic,9,2025-01-01 17:01:25
10.0.4.3,com.android.chrome,desktop,Windows,organic,3,2025-01-02 09:04:30
10.0.45.3,com.news.app,desktop,Android,organic,12,2025-01-02 01:03:10
10.0.43.8,com.android.chrome,desktop,Android,organic,0,2025-01-01 20:14:20
10.0.34.8,com.android.chrome,desktop,Windows,organic,11,2025-01-02 05:52:33
10.0.6.1,com.news.app,desktop,iOS,organic,9,2025-01-02 05:52:46
10.0.6.8,com.news.app,desktop,Android,organic,20,2025-01-01 18:38:18
10.0.7.7,com.shopping.app,desktop,iOS,organic,5,2025-01-01 23:27:36
10.0.25.3,com.shopping.app,desktop,Windows,organic,5,2025-01-01 23:27:45
10.0.45.3,com.android.chrome,mobile,iOS,organic,17,2025-01-02 09:06:30
10.0.10.9,com.news.app,mobile,Windows,organic,16,2025-01-02 07:30:18
10.0.5.4,com.shopping.app,mobile,iOS,organic,19,2025-01-02 10:43:28
10.0.35.1,com.news.app,mobile,iOS,organic,5,2025-01-01 21:51:52
10.0.2.6,com.shopping.app,desktop,iOS,organic,14,2025-01-02 01:05:00
10.0.32.3,com.news.app,desktop,Android,organic,12,2025-01-02 05:54:43
10.0.29.5,com.news.app,mobile,iOS,organic,9,2025-01-02 09:08:00
10.0.17.4,com.android.chrome,mobile,Android,organic,13,2025-01-02 07:31:42
10.0.27.6,com.shopping.app,desktop,iOS,organic,19,2025-01-02 17:11:20
10.0.22.9,com.android.chrome,mobile,Windows,organic,5,2025-01-01 23:29:15
10.0.3.3,com.news.app,mobile,Windows,organic,14,2025-01-02 12:22:12
10.0.39.7,com.android.chrome,desktop,Windows,organic,8,2025-01-02 04:19:24
10.0.41.4,com.shopping.app,desktop,Windows,organic,10,2025-01-02 07:32:52
10.0.10.9,com.android.chrome,mobile,Windows,organic,17,2025-01-02 01:06:30
10.0.40.2,com.news.app,desktop,Android,organic,6,2025-01-02 01:06:40
10.0.37.5,com.shopping.app,desktop,iOS,organic,17,2025-01-02 15:36:59
10.0.19.5,com.news.app,desktop,iOS,organic,10,2025-01-02 01:07:00
10.0.46.6,com.android.chrome,desktop,Android,organic,22,2025-01-02 09:10:45
10.0.12.9,com.shopping.app,mobile,Android,organic,19,2025-01-02 14:01:12
10.0.38.1,com.shopping.app,desktop,iOS,organic,10,2025-01-02 02:44:15
10.0.38.6,com.shopping.app,desktop,Android,organic,8,2025-01-02 14:01:48
10.0.41.1,com.android.chrome,desktop,Windows,organic,7,2025-01-02 17:15:40
10.0.36.2,com.shopping.app,mobile,Windows,organic,7,2025-01-02 09:12:00
10.0.35.8,com.android.chrome,mobile,Android,organic,16,2025-01-02 09:12:15
10.0.30.8,com.android.chrome,mobile,Windows,organic,16,2025-01-02 12:26:10
10.0.29.3,com.shopping.app,mobile,iOS,organic,21,2025-01-02 15:40:09
10.0.18.4,com.shopping.app,desktop,Android,organic,5,2025-01-02 10:49:52
10.0.39.2,com.news.app,mobile,Windows,organic,7,2025-01-01 17:04:25
10.0.42.6,com.android.chrome,desktop,iOS,organic,22,2025-01-02 09:13:30
10.0.38.6,com.android.chrome,desktop,iOS,organic,12,2025-01-02 09:13:45
10.0.4.5,com.shopping.app,desktop,iOS,organic,12,2025-01-01 17:04:40
10.0.37.3,com.android.chrome,desktop,Android,organic,9,2025-01-02 12:28:09
10.0.35.4,com.shopping.app,mobile,iOS,organic,15,2025-01-01 20:18:46
10.0.20.1,com.shopping.app,mobile,Windows,organic,11,2025-01-02 04:23:48
10.0.19.1,com.shopping.app,desktop,Android,organic,11,2025-01-01 23:33:00
10.0.33.8,com.android.chrome,mobile,iOS,organic,12,2025-01-01 20:19:07
10.0.13.7,com.android.chrome,desktop,Windows,organic,2,2025-01-02 14:06:36
10.0.12.8,com.shopping.app,mobile,Android,organic,12,2025-01-01 18:42:18
10.0.14.5,com.android.chrome,mobile,iOS,organic,6,2025-01-01 23:33:36
10.0.24.2,com.shopping.app,mobile,Windows,organic,11,2025-01-01 17:05:25
10.0.45.3,com.android.chrome,desktop,Android,organic,5,2025-01-02 01:11:00
10.0.26.7,com.shopping.app,desktop,Android,organic,18,2025-01-02 09:16:45
10.0.27.1,com.news.app,desktop,Android,organic,9,2025-01-01 21:57:04
10.0.45.9,com.android.chrome,mobile,Windows,organic,10,2025-01-01 23:34:21
10.0.31.7,com.news.app,desktop,iOS,organic,16,2025-01-01 18:43:00
10.0.43.2,com.shopping.app,desktop,iOS,organic,7,2025-01-01 23:34:39
10.0.32.4,com.shopping.app,mobile,Android,organic,13,2025-01-02 15:46:48
10.0.16.4,com.news.app,mobile,Windows,organic,12,2025-01-02 17:24:20
10.0.27.9,com.news.app,desktop,Android,organic,9,2025-01-02 14:10:12
10.0.35.5,com.android.chrome,desktop,Windows,organic,15,2025-01-02 14:10:30
10.0.23.9,com.shopping.app,desktop,Android,organic,16,2025-01-02 15:48:04
10.0.3.6,com.shopping.app,mobile,Windows,organic,11,2025-01-01 23:35:33
10.0.37.1,com.news.app,mobile,iOS,organic,14,2025-01-01 17:06:30
10.0.23.8,com.android.chrome,mobile,Windows,organic,19,2025-01-01 21:58:32
10.0.27.1,com.news.app,desktop,Android,organic,11,2025-01-02 06:05:20
10.0.8.8,com.shopping.app,mobile,iOS,organic,6,2025-01-02 09:20:15
10.0.46.8,com.news.app,mobile,Android,organic,12,2025-01-01 18:44:12
10.0.37.5,com.news.app,mobile,iOS,organic,10,2025-01-01 20:21:41
10.0.17.6,com.shopping.app,desktop,iOS,organic,16,2025-01-02 06:06:12
10.0.1.2,com.news.app,mobile,Windows,organic,16,2025-01-02 02:51:35
10.0.34.8,com.news.app,desktop,Android,organic,7,2025-01-01 20:22:02
10.0.47.1,com.android.chrome,desktop,Android,organic,10,2025-01-01 17:07:15
10.0.44.2,com.android.chrome,mobile,Windows,organic,8,2025-01-02 01:14:40
10.0.45.8,com.news.app,desktop,Windows,organic,20,2025-01-01 23:37:21
10.0.30.4,com.shopping.app,desktop,Android,organic,19,2025-01-02 06:07:30
10.0.7.4,com.android.chrome,mobile,Windows,organic,10,2025-01-01 23:37:39
10.0.26.1,com.shopping.app,desktop,Android,organic,10,2025-01-01 17:07:40
10.0.14.5,com.android.chrome,desktop,Windows,organic,16,2025-01-02 11:00:48
10.0.25.3,com.shopping.app,desktop,Windows,organic,13,2025-01-01 22:00:32
10.0.15.7,com.shopping.app,desktop,iOS,organic,8,2025-01-02 02:53:25
10.0.3.2,com.shopping.app,mobile,Android,organic,11,2025-01-02 04:31:12
10.0.21.4,com.shopping.app,desktop,iOS,organic,18,2025-01-01 23:38:33
10.0.30.5,com.shopping.app,mobile,Android,organic,15,2025-01-02 01:16:20
10.0.1.7,com.news.app,desktop,iOS,organic,13,2025-01-01 17:08:15
10.0.24.6,com.news.app,desktop,Windows,organic,18,2025-01-01 22:01:20
10.0.35.8,com.android.chrome,desktop,Android,organic,8,2025-01-01 18:46:06
10.0.37.2,com.news.app,desktop,Windows,organic,23,2025-01-02 17:34:00
10.0.41.5,com.android.chrome,desktop,Android,organic,7,2025-01-02 12:41:11
10.0.38.3,com.news.app,desktop,Windows,organic,17,2025-01-01 23:39:36
10.0.13.2,com.news.app,mobile,Windows,organic,16,2025-01-02 17:35:00
10.0.4.3,com.android.chrome,desktop,iOS,organic,18,2025-01-02 02:55:26
10.0.39.7,com.news.app,desktop,Android,organic,13,2025-01-02 06:11:11
10.0.37.2,com.news.app,mobile,Android,organic,7,2025-01-02 04:33:36
10.0.15.6,com.android.chrome,desktop,Windows,organic,11,2025-01-02 14:20:42
10.0.49.1,com.news.app,mobile,Android,organic,18,2025-01-02 01:18:20
10.0.31.4,com.news.app,desktop,Android,organic,16,2025-01-01 17:09:15
10.0.11.5,com.news.app,mobile,Android,organic,7,2025-01-02 06:12:16
10.0.49.7,com.shopping.app,desktop,Windows,organic,23,2025-01-02 06:12:29
10.0.23.2,com.shopping.app,desktop,Windows,organic,3,2025-01-02 07:50:36
10.0.44.4,com.android.chrome,desktop,iOS,organic,10,2025-01-01 20:25:25
10.0.43.8,com.android.chrome,desktop,iOS,organic,16,2025-01-02 07:51:04
10.0.29.9,com.android.chrome,desktop,iOS,organic,21,2025-01-02 06:13:21
10.0.26.2,com.news.app,desktop,Windows,organic,6,2025-01-01 23:41:42
10.0.2.3,com.news.app,desktop,iOS,organic,19,2025-01-02 07:51:46
10.0.19.6,com.android.chrome,mobile,iOS,organic,7,2025-01-02 02:58:00
10.0.6.6,com.news.app,desktop,Windows,organic,12,2025-01-02 09:30:15
10.0.7.8,com.shopping.app,mobile,Windows,organic,10,2025-01-02 16:02:38
10.0.34.7,com.news.app,mobile,iOS,organic,17,2025-01-02 09:30:45
10.0.16.1,com.android.chrome,desktop,Windows,organic,6,2025-01-01 20:26:28
10.0.16.2,com.android.chrome,desktop,iOS,organic,7,2025-01-02 12:47:25
10.0.44.8,com.shopping.app,desktop,Windows,organic,13,2025-01-01 23:42:54
10.0.30.7,com.shopping.app,mobile,iOS,organic,7,2025-01-01 20:26:49
10.0.24.6,com.shopping.app,desktop,iOS,organic,18,2025-01-02 07:53:52
10.0.22.5,com.android.chrome,desktop,Android,organic,13,2025-01-02 07:54:06
10.0.2.4,com.android.chrome,desktop,Android,organic,19,2025-01-02 01:21:40
10.0.4.2,com.news.app,desktop,iOS,organic,16,2025-01-02 01:21:50
10.0.20.7,com.android.chrome,mobile,Windows,organic,11,2025-01-02 16:05:48
10.0.37.6,com.android.chrome,mobile,Android,organic,15,2025-01-02 12:49:41
10.0.49.4,com.android.chrome,desktop,Android,organic,5,2025-01-02 17:44:40
10.0.7.1,com.news.app,mobile,Windows,organic,14,2025-01-02 01:22:30
10.0.12.1,com.news.app,desktop,iOS,organic,22,2025-01-02 17:45:20
10.0.13.3,com.shopping.app,mobile,Windows,organic,6,2025-01-01 23:44:33
10.0.7.3,com.shopping.app,mobile,Android,organic,11,2025-01-02 07:56:12
10.0.47.4,com.shopping.app,desktop,Windows,organic,2,2025-01-01 18:49:54
10.0.32.4,com.news.app,desktop,Android,organic,15,2025-01-02 03:01:40
10.0.44.6,com.shopping.app,desktop,iOS,organic,2,2025-01-01 22:06:48
10.0.15.6,com.shopping.app,desktop,Android,organic,11,2025-01-02 04:40:24
10.0.30.2,com.android.chrome,mobile,Windows,organic,7,2025-01-02 11:14:08
10.0.48.8,com.shopping.app,desktop,Windows,organic,17,2025-01-01 18:50:24
10.0.19.9,com.android.chrome,mobile,Windows,organic,14,2025-01-02 04:41:00
10.0.32.1,com.shopping.app,mobile,iOS,organic,14,2025-01-02 11:14:56
10.0.15.4,com.news.app,mobile,Windows,organic,12,2025-01-02 04:41:24
10.0.44.3,com.shopping.app,mobile,Android,organic,8,2025-01-02 06:20:04
10.0.3.6,com.shopping.app,desktop,Windows,organic,17,2025-01-02 04:41:48
10.0.34.8,com.shopping.app,desktop,iOS,organic,18,2025-01-02 07:59:00
10.0.44.4,com.shopping.app,mobile,Windows,organic,10,2025-01-01 23:46:39
10.0.49.3,com.android.chrome,desktop,Android,organic,13,2025-01-01 20:29:44
10.0.9.7,com.news.app,desktop,iOS,organic,14,2025-01-02 09:38:15
10.0.30.1,com.shopping.app,desktop,iOS,organic,15,2025-01-01 17:12:50
10.0.48.8,com.news.app,mobile,iOS,organic,13,2025-01-02 04:43:00
10.0.7.2,com.android.chrome,mobile,iOS,organic,17,2025-01-02 17:52:00
10.0.1.6,com.news.app,mobile,Windows,organic,17,2025-01-01 17:13:05
10.0.39.7,com.shopping.app,desktop,Android,organic,12,2025-01-02 12:56:46
10.0.18.3,com.shopping.app,mobile,iOS,organic,18,2025-01-01 18:51:54
10.0.21.2,com.news.app,desktop,Windows,organic,7,2025-01-02 14:36:00
10.0.11.6,com.shopping.app,desktop,iOS,organic,10,2025-01-01 23:48:09
10.0.9.9,com.news.app,mobile,Android,organic,14,2025-01-02 14:36:36
10.0.11.6,com.news.app,desktop,Android,organic,6,2025-01-02 08:02:02
10.0.9.8,com.shopping.app,desktop,iOS,organic,15,2025-01-01 23:48:36
10.0.21.1,com.shopping.app,mobile,Windows,organic,11,2025-01-02 16:16:15
10.0.37.8,com.news.app,mobile,iOS,organic,9,2025-01-02 09:41:30
10.0.1.8,com.news.app,mobile,iOS,organic,11,2025-01-01 17:13:55
10.0.11.6,com.android.chrome,mobile,iOS,organic,9,2025-01-02 11:20:48
10.0.12.3,com.android.chrome,desktop,Windows,organic,8,2025-01-02 03:06:59
10.0.6.8,com.news.app,desktop,iOS,organic,19,2025-01-02 09:42:30
10.0.16.5,com.shopping.app,mobile,Windows,organic,16,2025-01-02 01:28:30
10.0.34.4,com.shopping.app,mobile,Windows,organic,9,2025-01-02 16:18:28
10.0.5.8,com.news.app,mobile,Windows,organic,7,2025-01-02 13:01:01
10.0.6.2,com.news.app,mobile,Android,organic,6,2025-01-02 08:04:36
10.0.3.5,com.news.app,mobile,iOS,organic,16,2025-01-02 16:19:25
10.0.7.3,com.android.chrome,desktop,Android,organic,15,2025-01-01 23:50:24
10.0.24.8,com.shopping.app,desktop,iOS,organic,5,2025-01-02 17:59:00
10.0.6.3,com.shopping.app,mobile,iOS,organic,6,2025-01-02 11:23:28
10.0.13.6,com.news.app,mobile,Windows,organic,19,2025-01-02 08:05:46
10.0.28.9,com.shopping.app,mobile,Windows,organic,18,2025-01-01 22:12:00
10.0.30.9,com.news.app,desktop,Android,organic,8,2025-01-01 22:12:08
10.0.35.9,com.news.app,mobile,Android,organic,6,2025-01-02 11:24:32
10.0.21.7,com.news.app,mobile,iOS,organic,17,2025-01-02 13:03:51
10.0.5.9,com.shopping.app,desktop,Android,organic,2,2025-01-01 23:51:36
10.0.9.9,com.news.app,mobile,Windows,organic,14,2025-01-02 01:30:50
10.0.8.1,com.shopping.app,desktop,Windows,organic,7,2025-01-02 08:07:24
10.0.22.1,com.news.app,mobile,Windows,organic,15,2025-01-02 11:25:52
10.0.38.1,com.shopping.app,desktop,iOS,organic,7,2025-01-02 18:02:40
10.0.9.3,com.news.app,desktop,iOS,organic,9,2025-01-02 01:31:30
10.0.7.5,com.shopping.app,mobile,iOS,organic,6,2025-01-02 18:03:20
10.0.43.5,com.android.chrome,desktop,iOS,organic,8,2025-01-02 08:08:34
10.0.49.8,com.news.app,desktop,Windows,organic,6,2025-01-02 11:27:12
10.0.8.2,com.android.chrome,mobile,Android,organic,11,2025-01-01 23:52:57
10.0.26.4,com.news.app,mobile,Android,organic,14,2025-01-02 01:32:20
10.0.18.7,com.shopping.app,mobile,Android,organic,10,2025-01-02 01:32:30
10.0.43.8,com.news.app,desktop,Android,organic,20,2025-01-01 23:53:24
10.0.1.6,com.shopping.app,desktop,Android,organic,16,2025-01-01 20:34:59
10.0.36.7,com.android.chrome,mobile,iOS,organic,12,2025-01-02 13:08:06
10.0.26.6,com.news.app,mobile,Windows,organic,13,2025-01-02 04:51:48
10.0.11.4,com.news.app,mobile,Windows,organic,9,2025-01-02 11:29:20
10.0.48.2,com.news.app,desktop,iOS,organic,12,2025-01-02 16:27:39
10.0.39.4,com.android.chrome,mobile,iOS,organic,16,2025-01-01 23:54:18
10.0.14.5,com.shopping.app,mobile,Windows,organic,0,2025-01-01 22:15:04
10.0.44.1,com.shopping.app,desktop,Android,organic,11,2025-01-02 03:13:24
10.0.32.2,com.shopping.app,mobile,Android,organic,19,2025-01-01 20:35:55
10.0.2.8,com.shopping.app,desktop,Windows,organic,17,2025-01-01 18:56:36
10.0.32.9,com.android.chrome,mobile,Windows,organic,7,2025-01-02 03:13:57
10.0.15.9,com.shopping.app,mobile,iOS,organic,15,2025-01-02 04:53:36
10.0.27.3,com.android.chrome,mobile,Android,organic,13,2025-01-02 04:53:48
10.0.48.5,com.news.app,desktop,Android,organic,12,2025-01-02 04:54:00
10.0.5.6,com.news.app,desktop,Windows,organic,14,2025-01-01 23:55:39
10.0.20.9,com.shopping.app,desktop,Windows,organic,14,2025-01-02 18:10:40
10.0.19.8,com.shopping.app,desktop,iOS,organic,5,2025-01-02 14:51:54
10.0.8.4,com.shopping.app,desktop,Android,organic,10,2025-01-01 23:56:06
10.0.49.8,com.news.app,desktop,iOS,organic,7,2025-01-02 01:35:50
10.0.10.6,com.shopping.app,mobile,iOS,organic,15,2025-01-02 14:52:48
10.0.48.7,com.android.chrome,mobile,iOS,organic,8,2025-01-02 14:53:06
10.0.19.8,com.android.chrome,mobile,iOS,organic,10,2025-01-02 14:53:24
10.0.31.3,com.android.chrome,desktop,iOS,organic,17,2025-01-01 20:37:33
10.0.44.5,com.news.app,desktop,Android,organic,16,2025-01-02 04:56:00
10.0.44.9,com.shopping.app,mobile,Windows,organic,17,2025-01-02 01:36:50
10.0.47.1,com.android.chrome,desktop,Android,organic,11,2025-01-01 18:58:12
10.0.17.8,com.news.app,mobile,iOS,organic,19,2025-01-02 06:36:19
10.0.21.5,com.android.chrome,mobile,iOS,organic,3,2025-01-01 17:18:40
10.0.43.2,com.shopping.app,desktop,Android,organic,20,2025-01-02 08:16:30
10.0.32.7,com.android.chrome,desktop,iOS,organic,9,2025-01-01 17:18:50
10.0.44.7,com.shopping.app,desktop,Windows,organic,17,2025-01-02 13:16:19
10.0.29.9,com.android.chrome,desktop,Android,organic,20,2025-01-01 23:58:12
10.0.37.8,com.shopping.app,desktop,iOS,organic,18,2025-01-01 17:19:05
10.0.25.1,com.android.chrome,desktop,iOS,organic,15,2025-01-01 20:38:50
10.0.7.2,com.shopping.app,desktop,Android,organic,14,2025-01-01 22:18:48
10.0.34.3,com.android.chrome,desktop,Windows,organic,21,2025-01-02 16:37:28
10.0.13.9,com.news.app,mobile,Android,organic,11,2025-01-01 17:19:25
10.0.42.6,com.android.chrome,mobile,Android,organic,6,2025-01-02 13:18:18
10.0.8.7,com.shopping.app,desktop,Windows,organic,2,2025-01-02 06:38:55
10.0.39.5,com.news.app,desktop,iOS,organic,18,2025-01-01 23:59:24
10.0.45.6,com.news.app,mobile,Windows,organic,2,2025-01-02 01:39:30
10.0.36.3,com.android.chrome,desktop,Windows,organic,20,2025-01-02 09:59:30
10.0.9.4,com.android.chrome,desktop,iOS,organic,13,2025-01-02 09:59:45
10.0.45.9,com.news.app,desktop,Android,organic,14,2025-01-02 18:20:00
10.0.9.9,com.news.app,desktop,Windows,organic,19,2025-01-02 00:00:09
10.0.22.6,com.android.chrome,desktop,Android,organic,19,2025-01-02 03:20:22
10.0.10.9,com.android.chrome,mobile,Windows,organic,10,2025-01-01 22:20:24
10.0.24.9,com.news.app,desktop,Android,organic,13,2025-01-02 16:41:16
10.0.7.9,com.news.app,desktop,Windows,organic,12,2025-01-01 19:00:30
10.0.23.6,com.news.app,desktop,iOS,organic,17,2025-01-02 05:01:12
10.0.13.4,com.android.chrome,desktop,Android,organic,5,2025-01-02 00:01:03
10.0.29.4,com.news.app,desktop,iOS,organic,14,2025-01-02 03:21:28
10.0.44.1,com.news.app,mobile,Android,organic,10,2025-01-02 11:42:24
10.0.26.1,com.android.chrome,desktop,Windows,organic,18,2025-01-01 17:20:50
10.0.5.6,com.shopping.app,mobile,Windows,organic,15,2025-01-01 20:41:17
10.0.12.1,com.news.app,mobile,iOS,organic,8,2025-01-02 15:03:36
10.0.30.4,com.android.chrome,desktop,Android,organic,6,2025-01-01 22:21:44
10.0.38.1,com.shopping.app,desktop,Windows,organic,12,2025-01-02 16:44:26
10.0.7.5,com.shopping.app,mobile,Windows,organic,21,2025-01-01 22:22:00
10.0.37.7,com.shopping.app,mobile,Windows,organic,9,2025-01-02 08:23:44
